Value Set Name,Code,Code System
MIPS 355 Reoperation,36561-78,CPT
MIPS 355 Reoperation,36563-78,CPT
MIPS 355 Reoperation,36566-78,CPT
MIPS 355 Reoperation,36590-78,CPT
MIPS 355 Reoperation,36818-78,CPT
MIPS 355 Reoperation,36819-78,CPT
MIPS 355 Reoperation,36820-78,CPT
MIPS 355 Reoperation,36821-78,CPT
MIPS 355 Reoperation,36825-78,CPT
MIPS 355 Reoperation,36830-78,CPT
MIPS 355 Reoperation,38100-78,CPT
MIPS 355 Reoperation,38115-78,CPT
MIPS 355 Reoperation,38120-78,CPT
MIPS 355 Reoperation,38308-78,CPT
MIPS 355 Reoperation,38500-78,CPT
MIPS 355 Reoperation,38525-78,CPT
MIPS 355 Reoperation,38530-78,CPT
MIPS 355 Reoperation,38550-78,CPT
MIPS 355 Reoperation,38555-78,CPT
MIPS 355 Reoperation,38740-78,CPT
MIPS 355 Reoperation,38745-78,CPT
MIPS 355 Reoperation,38760-78,CPT
MIPS 355 Reoperation,38765-78,CPT
MIPS 355 Reoperation,39540-78,CPT
MIPS 355 Reoperation,39541-78,CPT
MIPS 355 Reoperation,43122-78,CPT
MIPS 355 Reoperation,43279-78,CPT
MIPS 355 Reoperation,43280-78,CPT
MIPS 355 Reoperation,43281-78,CPT
MIPS 355 Reoperation,43282-78,CPT
MIPS 355 Reoperation,43325-78,CPT
MIPS 355 Reoperation,43327-78,CPT
MIPS 355 Reoperation,43330-78,CPT
MIPS 355 Reoperation,43332-78,CPT
MIPS 355 Reoperation,43333-78,CPT
MIPS 355 Reoperation,43336-78,CPT
MIPS 355 Reoperation,43337-78,CPT
MIPS 355 Reoperation,43340-78,CPT
MIPS 355 Reoperation,43361-78,CPT
MIPS 355 Reoperation,43500-78,CPT
MIPS 355 Reoperation,43501-78,CPT
MIPS 355 Reoperation,43502-78,CPT
MIPS 355 Reoperation,43510-78,CPT
MIPS 355 Reoperation,43520-78,CPT
MIPS 355 Reoperation,43605-78,CPT
MIPS 355 Reoperation,43610-78,CPT
MIPS 355 Reoperation,43611-78,CPT
MIPS 355 Reoperation,43620-78,CPT
MIPS 355 Reoperation,43621-78,CPT
MIPS 355 Reoperation,43622-78,CPT
MIPS 355 Reoperation,43631-78,CPT
MIPS 355 Reoperation,43632-78,CPT
MIPS 355 Reoperation,43633-78,CPT
MIPS 355 Reoperation,43634-78,CPT
MIPS 355 Reoperation,43640-78,CPT
MIPS 355 Reoperation,43641-78,CPT
MIPS 355 Reoperation,43644-78,CPT
MIPS 355 Reoperation,43645-78,CPT
MIPS 355 Reoperation,43651-78,CPT
MIPS 355 Reoperation,43652-78,CPT
MIPS 355 Reoperation,43653-78,CPT
MIPS 355 Reoperation,43770-78,CPT
MIPS 355 Reoperation,43771-78,CPT
MIPS 355 Reoperation,43772-78,CPT
MIPS 355 Reoperation,43773-78,CPT
MIPS 355 Reoperation,43774-78,CPT
MIPS 355 Reoperation,43775-78,CPT
MIPS 355 Reoperation,43800-78,CPT
MIPS 355 Reoperation,43810-78,CPT
MIPS 355 Reoperation,43820-78,CPT
MIPS 355 Reoperation,43825-78,CPT
MIPS 355 Reoperation,43830-78,CPT
MIPS 355 Reoperation,43831-78,CPT
MIPS 355 Reoperation,43832-78,CPT
MIPS 355 Reoperation,43840-78,CPT
MIPS 355 Reoperation,43843-78,CPT
MIPS 355 Reoperation,43845-78,CPT
MIPS 355 Reoperation,43846-78,CPT
MIPS 355 Reoperation,43847-78,CPT
MIPS 355 Reoperation,43848-78,CPT
MIPS 355 Reoperation,43850-78,CPT
MIPS 355 Reoperation,43855-78,CPT
MIPS 355 Reoperation,43860-78,CPT
MIPS 355 Reoperation,43865-78,CPT
MIPS 355 Reoperation,43870-78,CPT
MIPS 355 Reoperation,43880-78,CPT
MIPS 355 Reoperation,43886-78,CPT
MIPS 355 Reoperation,43887-78,CPT
MIPS 355 Reoperation,43888-78,CPT
MIPS 355 Reoperation,44005-78,CPT
MIPS 355 Reoperation,44010-78,CPT
MIPS 355 Reoperation,44020-78,CPT
MIPS 355 Reoperation,44021-78,CPT
MIPS 355 Reoperation,44025-78,CPT
MIPS 355 Reoperation,44050-78,CPT
MIPS 355 Reoperation,44055-78,CPT
MIPS 355 Reoperation,44110-78,CPT
MIPS 355 Reoperation,44111-78,CPT
MIPS 355 Reoperation,44120-78,CPT
MIPS 355 Reoperation,44125-78,CPT
MIPS 355 Reoperation,44126-78,CPT
MIPS 355 Reoperation,44127-78,CPT
MIPS 355 Reoperation,44130-78,CPT
MIPS 355 Reoperation,44140-78,CPT
MIPS 355 Reoperation,44141-78,CPT
MIPS 355 Reoperation,44143-78,CPT
MIPS 355 Reoperation,44144-78,CPT
MIPS 355 Reoperation,44145-78,CPT
MIPS 355 Reoperation,44146-78,CPT
MIPS 355 Reoperation,44147-78,CPT
MIPS 355 Reoperation,44150-78,CPT
MIPS 355 Reoperation,44151-78,CPT
MIPS 355 Reoperation,44155-78,CPT
MIPS 355 Reoperation,44156-78,CPT
MIPS 355 Reoperation,44157-78,CPT
MIPS 355 Reoperation,44158-78,CPT
MIPS 355 Reoperation,44160-78,CPT
MIPS 355 Reoperation,44180-78,CPT
MIPS 355 Reoperation,44186-78,CPT
MIPS 355 Reoperation,44187-78,CPT
MIPS 355 Reoperation,44188-78,CPT
MIPS 355 Reoperation,44202-78,CPT
MIPS 355 Reoperation,44204-78,CPT
MIPS 355 Reoperation,44205-78,CPT
MIPS 355 Reoperation,44206-78,CPT
MIPS 355 Reoperation,44207-78,CPT
MIPS 355 Reoperation,44208-78,CPT
MIPS 355 Reoperation,44210-78,CPT
MIPS 355 Reoperation,44211-78,CPT
MIPS 355 Reoperation,44212-78,CPT
MIPS 355 Reoperation,44227-78,CPT
MIPS 355 Reoperation,44300-78,CPT
MIPS 355 Reoperation,44310-78,CPT
MIPS 355 Reoperation,44312-78,CPT
MIPS 355 Reoperation,44314-78,CPT
MIPS 355 Reoperation,44316-78,CPT
MIPS 355 Reoperation,44320-78,CPT
MIPS 355 Reoperation,44322-78,CPT
MIPS 355 Reoperation,44340-78,CPT
MIPS 355 Reoperation,44345-78,CPT
MIPS 355 Reoperation,44346-78,CPT
MIPS 355 Reoperation,44602-78,CPT
MIPS 355 Reoperation,44603-78,CPT
MIPS 355 Reoperation,44604-78,CPT
MIPS 355 Reoperation,44605-78,CPT
MIPS 355 Reoperation,44615-78,CPT
MIPS 355 Reoperation,44620-78,CPT
MIPS 355 Reoperation,44625-78,CPT
MIPS 355 Reoperation,44626-78,CPT
MIPS 355 Reoperation,44640-78,CPT
MIPS 355 Reoperation,44650-78,CPT
MIPS 355 Reoperation,44660-78,CPT
MIPS 355 Reoperation,44661-78,CPT
MIPS 355 Reoperation,44680-78,CPT
MIPS 355 Reoperation,44700-78,CPT
MIPS 355 Reoperation,44800-78,CPT
MIPS 355 Reoperation,44820-78,CPT
MIPS 355 Reoperation,44850-78,CPT
MIPS 355 Reoperation,44900-78,CPT
MIPS 355 Reoperation,44950-78,CPT
MIPS 355 Reoperation,44960-78,CPT
MIPS 355 Reoperation,44970-78,CPT
MIPS 355 Reoperation,45000-78,CPT
MIPS 355 Reoperation,45005-78,CPT
MIPS 355 Reoperation,45020-78,CPT
MIPS 355 Reoperation,45100-78,CPT
MIPS 355 Reoperation,45108-78,CPT
MIPS 355 Reoperation,45110-78,CPT
MIPS 355 Reoperation,45111-78,CPT
MIPS 355 Reoperation,45112-78,CPT
MIPS 355 Reoperation,45113-78,CPT
MIPS 355 Reoperation,45114-78,CPT
MIPS 355 Reoperation,45116-78,CPT
MIPS 355 Reoperation,45119-78,CPT
MIPS 355 Reoperation,45120-78,CPT
MIPS 355 Reoperation,45121-78,CPT
MIPS 355 Reoperation,45123-78,CPT
MIPS 355 Reoperation,45126-78,CPT
MIPS 355 Reoperation,45130-78,CPT
MIPS 355 Reoperation,45135-78,CPT
MIPS 355 Reoperation,45136-78,CPT
MIPS 355 Reoperation,45150-78,CPT
MIPS 355 Reoperation,45160-78,CPT
MIPS 355 Reoperation,45171-78,CPT
MIPS 355 Reoperation,45172-78,CPT
MIPS 355 Reoperation,45505-78,CPT
MIPS 355 Reoperation,45540-78,CPT
MIPS 355 Reoperation,45541-78,CPT
MIPS 355 Reoperation,45550-78,CPT
MIPS 355 Reoperation,45562-78,CPT
MIPS 355 Reoperation,45563-78,CPT
MIPS 355 Reoperation,45800-78,CPT
MIPS 355 Reoperation,45805-78,CPT
MIPS 355 Reoperation,45900-78,CPT
MIPS 355 Reoperation,45905-78,CPT
MIPS 355 Reoperation,46040-78,CPT
MIPS 355 Reoperation,46045-78,CPT
MIPS 355 Reoperation,46060-78,CPT
MIPS 355 Reoperation,46080-78,CPT
MIPS 355 Reoperation,46250-78,CPT
MIPS 355 Reoperation,46255-78,CPT
MIPS 355 Reoperation,46257-78,CPT
MIPS 355 Reoperation,46258-78,CPT
MIPS 355 Reoperation,46260-78,CPT
MIPS 355 Reoperation,46261-78,CPT
MIPS 355 Reoperation,46262-78,CPT
MIPS 355 Reoperation,46270-78,CPT
MIPS 355 Reoperation,46275-78,CPT
MIPS 355 Reoperation,46280-78,CPT
MIPS 355 Reoperation,46285-78,CPT
MIPS 355 Reoperation,46288-78,CPT
MIPS 355 Reoperation,47010-78,CPT
MIPS 355 Reoperation,47015-78,CPT
MIPS 355 Reoperation,47100-78,CPT
MIPS 355 Reoperation,47120-78,CPT
MIPS 355 Reoperation,47122-78,CPT
MIPS 355 Reoperation,47125-78,CPT
MIPS 355 Reoperation,47130-78,CPT
MIPS 355 Reoperation,47300-78,CPT
MIPS 355 Reoperation,47350-78,CPT
MIPS 355 Reoperation,47360-78,CPT
MIPS 355 Reoperation,47361-78,CPT
MIPS 355 Reoperation,47362-78,CPT
MIPS 355 Reoperation,47370-78,CPT
MIPS 355 Reoperation,47371-78,CPT
MIPS 355 Reoperation,47380-78,CPT
MIPS 355 Reoperation,47400-78,CPT
MIPS 355 Reoperation,47420-78,CPT
MIPS 355 Reoperation,47425-78,CPT
MIPS 355 Reoperation,47460-78,CPT
MIPS 355 Reoperation,47480-78,CPT
MIPS 355 Reoperation,47562-78,CPT
MIPS 355 Reoperation,47563-78,CPT
MIPS 355 Reoperation,47564-78,CPT
MIPS 355 Reoperation,47570-78,CPT
MIPS 355 Reoperation,47600-78,CPT
MIPS 355 Reoperation,47605-78,CPT
MIPS 355 Reoperation,47610-78,CPT
MIPS 355 Reoperation,47612-78,CPT
MIPS 355 Reoperation,47620-78,CPT
MIPS 355 Reoperation,47711-78,CPT
MIPS 355 Reoperation,47712-78,CPT
MIPS 355 Reoperation,47715-78,CPT
MIPS 355 Reoperation,47720-78,CPT
MIPS 355 Reoperation,47721-78,CPT
MIPS 355 Reoperation,47740-78,CPT
MIPS 355 Reoperation,47741-78,CPT
MIPS 355 Reoperation,47760-78,CPT
MIPS 355 Reoperation,47765-78,CPT
MIPS 355 Reoperation,47780-78,CPT
MIPS 355 Reoperation,47785-78,CPT
MIPS 355 Reoperation,47800-78,CPT
MIPS 355 Reoperation,47900-78,CPT
MIPS 355 Reoperation,48000-78,CPT
MIPS 355 Reoperation,48001-78,CPT
MIPS 355 Reoperation,48020-78,CPT
MIPS 355 Reoperation,48100-78,CPT
MIPS 355 Reoperation,48105-78,CPT
MIPS 355 Reoperation,48120-78,CPT
MIPS 355 Reoperation,48140-78,CPT
MIPS 355 Reoperation,48145-78,CPT
MIPS 355 Reoperation,48146-78,CPT
MIPS 355 Reoperation,48148-78,CPT
MIPS 355 Reoperation,48150-78,CPT
MIPS 355 Reoperation,48152-78,CPT
MIPS 355 Reoperation,48153-78,CPT
MIPS 355 Reoperation,48154-78,CPT
MIPS 355 Reoperation,48155-78,CPT
MIPS 355 Reoperation,48500-78,CPT
MIPS 355 Reoperation,48510-78,CPT
MIPS 355 Reoperation,48520-78,CPT
MIPS 355 Reoperation,48540-78,CPT
MIPS 355 Reoperation,48545-78,CPT
MIPS 355 Reoperation,48547-78,CPT
MIPS 355 Reoperation,48548-78,CPT
MIPS 355 Reoperation,49000-78,CPT
MIPS 355 Reoperation,49002-78,CPT
MIPS 355 Reoperation,49010-78,CPT
MIPS 355 Reoperation,49020-78,CPT
MIPS 355 Reoperation,49040-78,CPT
MIPS 355 Reoperation,49060-78,CPT
MIPS 355 Reoperation,49062-78,CPT
MIPS 355 Reoperation,49203-78,CPT
MIPS 355 Reoperation,49204-78,CPT
MIPS 355 Reoperation,49205-78,CPT
MIPS 355 Reoperation,49255-78,CPT
MIPS 355 Reoperation,49320-78,CPT
MIPS 355 Reoperation,49321-78,CPT
MIPS 355 Reoperation,49322-78,CPT
MIPS 355 Reoperation,49323-78,CPT
MIPS 355 Reoperation,49324-78,CPT
MIPS 355 Reoperation,49325-78,CPT
MIPS 355 Reoperation,49402-78,CPT
MIPS 355 Reoperation,49421-78,CPT
MIPS 355 Reoperation,49422-78,CPT
MIPS 355 Reoperation,49425-78,CPT
MIPS 355 Reoperation,49426-78,CPT
MIPS 355 Reoperation,49429-78,CPT
MIPS 355 Reoperation,49436-78,CPT
MIPS 355 Reoperation,49505-78,CPT
MIPS 355 Reoperation,49507-78,CPT
MIPS 355 Reoperation,49520-78,CPT
MIPS 355 Reoperation,49521-78,CPT
MIPS 355 Reoperation,49525-78,CPT
MIPS 355 Reoperation,49540-78,CPT
MIPS 355 Reoperation,49550-78,CPT
MIPS 355 Reoperation,49553-78,CPT
MIPS 355 Reoperation,49555-78,CPT
MIPS 355 Reoperation,49557-78,CPT
MIPS 355 Reoperation,49560-78,CPT
MIPS 355 Reoperation,49561-78,CPT
MIPS 355 Reoperation,49565-78,CPT
MIPS 355 Reoperation,49566-78,CPT
MIPS 355 Reoperation,49570-78,CPT
MIPS 355 Reoperation,49572-78,CPT
MIPS 355 Reoperation,49585-78,CPT
MIPS 355 Reoperation,49587-78,CPT
MIPS 355 Reoperation,49590-78,CPT
MIPS 355 Reoperation,49650-78,CPT
MIPS 355 Reoperation,49651-78,CPT
MIPS 355 Reoperation,49652-78,CPT
MIPS 355 Reoperation,49653-78,CPT
MIPS 355 Reoperation,49654-78,CPT
MIPS 355 Reoperation,49655-78,CPT
MIPS 355 Reoperation,49656-78,CPT
MIPS 355 Reoperation,49657-78,CPT
MIPS 355 Reoperation,49900-78,CPT
MIPS 355 Reoperation,50205-78,CPT
MIPS 355 Reoperation,50500-78,CPT
MIPS 355 Reoperation,50740-78,CPT
MIPS 355 Reoperation,55520-78,CPT
MIPS 355 Reoperation,55540-78,CPT
MIPS 355 Reoperation,57305-78,CPT
MIPS 355 Reoperation,57307-78,CPT
MIPS 355 Reoperation,60200-78,CPT
MIPS 355 Reoperation,60210-78,CPT
MIPS 355 Reoperation,60212-78,CPT
MIPS 355 Reoperation,60220-78,CPT
MIPS 355 Reoperation,60225-78,CPT
MIPS 355 Reoperation,60240-78,CPT
MIPS 355 Reoperation,60252-78,CPT
MIPS 355 Reoperation,60254-78,CPT
MIPS 355 Reoperation,60260-78,CPT
MIPS 355 Reoperation,60270-78,CPT
MIPS 355 Reoperation,60271-78,CPT
MIPS 355 Reoperation,60500-78,CPT
MIPS 355 Reoperation,60502-78,CPT
MIPS 355 Reoperation,60520-78,CPT
MIPS 355 Reoperation,60540-78,CPT
MIPS 355 Reoperation,60545-78,CPT
MIPS 355 Reoperation,60650-78,CPT
Performance Met: G9308,G9308,HCPCS
Performance Not Met: G9307,G9307,HCPCS
